अक्रूर	 (I)--a Yadu prince; welcomed Kr2s2n2a to Dva1- raka. <F>1:  Bha1. I. 11. 16; 14, 28.</F> The foremost of the sons of S4vaphalka and Ga1ndini1; married a daughter of Ugrasena and had two sons, Devava1n and Upadeva (Deva and Anupadeva-वि). <F>2:  Bha1. IX. 24. 15, 17, 18; Br. III. 71. 113; Vi. IV. 13. 126; 14. 7, 10; Va1. 96. 112.</F> Stayed in Madhu- ra1 (Mathura1) when the Yadus migrated. <F>3:  Bha1. X. 2. 4 [].</F> Once visited Brah- mah2rada. <F>4:  Bha1. X. 28. 16.</F> Kam2sa sent for him and asked him to take in his chariot Kr2s2n2a and Ra1ma to the capital for the Dhanur- ya1ga (‘festival of arms’) at which they were to be killed. Returned home with this message. <F>5:  Bha1. X. 36. 27-40; Vi. V. 15, 9, 12.</F> When the night passed by, Akru1ra started for the व्रज of Nanda thinking all the way of the meeting and embraces of Kr2s2n2a and Ra1ma who had made friends with people of Brinda1van. Reached Gokula by evening. <F>6:  Bha1. X. 38, 1-24 Vi. V. 15. 24.</F> Saw Ra1ma and Kr2s2n2a in fine deportment and form, milking cows: prostrated before them in divine ecstasy. Welcomed in the proper way by the brothers and Nanda, Akru1ra was lost in wonder, and did not feel the fatigue of the journey. <F>7:  Bha1. X. 38. 25-43; Vi. V. 17. 2-25.</F> Gopis who came to know of Akru1ra's mission called him Kru1ra for taking away Kr2s2n2a from their midst. <F>8:  Bha1. X. 39. 21-26.</F> It was early morning when Akru1ra and the two brothers started after morning prayers. Reaching the Yamuna1, Akru1ra went to the river for a bath, asking the brothers to stay in the cha- riot. But he was surprised to see the brothers in the waters, and at the same time in the chariot also. He also saw Hari reclining on S4es2a. <F>9:  Bha1. X. 39. 32-57; Vi. V. 18. 11 and 19.</F> Akru1ra's praise of Hari. <F>10:  Bha1. X. 40. (whole).</F> Con- gratulating himself on his luck to have had a दर्शन् of Hari, he drove Kr2s2n2a and Ra1ma to Mathura1 before sunset. <F>11:  Bha1. X. 41. 4-6.</F> Invited Kr2s2n2a to his home, and the latter agreed to go to his place only after Kam2savadha. Informed Kam2sa of [Page1-004+ 49] Kr2s2n2a's arrival in the camp, and went back to his house. <F>12:  Bha1. X. 41. 11-18.</F> Attended the wrestling match. <F>12: (a) Vi. V. 20. 28.</F> Gopis took Uddhava to Akru1ra. <F>13:  Bha1. X. 46. 48.</F> Was visited by Kr2s2n2a with Ra1ma and Uddhava to whom Akru1ra gave a royal welcome. <F>14:  Ib. X. 48. 12-28.</F> Kr2s2n2a told Akru1ra that they looked to him for guidance, and that he was their गुरु। Was requested by Kr2s2n2a to go to Hastina1pura to find out the exact position of the Pa1n2d2avas. <F>15:  Ib. X. 48. 29-35.</F> Visited Hastina1pura and returned to Mathura1 after meeting Kunti and ascertain- ing the evil intentions of Dhr2tara1s2t2r2a against the Pa1n2d2avas. <F>16:  Ib. X. ch. 49 (whole).</F> One of those stationed by Kr2s2n2a to defend the western gate of Mathura1, <F>17:  Ib. X. 50. 20[4].</F> was consulted by Kr2s2n2a on the eve of his attack on Jara1sandha. <F>18:  Ib. X. [50. (V). 8].</F> A member of the Ya1dava sabha1. <F>19:  Ib. X. [52. (V). 15].</F> Satya- bha1ma1 refusing to part with the jewel Syamantaka (s.v.), Akru1ra suggested with Kr2tavarman to S4atadhanvan Bhoja its seizure from Satra1jita as he had failed to keep his promise to marry his daughter to them. <F>20:  Ib. X. 57. 3; Va1. 96. 57, 97; Vi. IV. 13. 115-26.</F> Asked by S4atadhanvan for help against Kr2s2n2a, Akru1ra refused; Bhoja S4atadhanvan killed Satra1jita, the father of Satyabha1ma1, and secured the jewel but placed it in Akru1ra's custody. <F>21:  Bha1. X. 57. 14-18.</F> Became afraid, after S4atadhanva's death at the hands of Kr2s2n2a and Balara1ma, and left Dva1raka1. Evil portents in the city and cessation of rains. It was said that rain fell where Akru1ra lived. Was sent for by Kr2s2n2a to return to Dva1raka1; gave his sister in marriage to Kr2s2n2a who after duly honouring him, requested him to show the jewel in public, so that Ra1ma might not misunderstand him. He did so in the sabha1 of the Sa1tvatas but Kr2s2n2a placed Syamantaka back in his hand. <F>22:  Ib. X. 57. 29-41 [1-4]; Br. III. 71. 59 and 83; Vi. IV. 13. 67-90.</F> Was sent back to Dva1raka1 after the Ra1ja- su1ya for its defence. <F>23:  Bha1. X. 76. 7 [5] 14.</F> Visited Syamantapan5caka on the occasion of the solar eclipse. <F>24:  Ib. X. 82. 5.</F> Fought with Bhoja, deluded by Kr2s2n2a. <F>25:  Ib. XI. 12. 10.</F> Got killed in the Ya1dava contest at Prabha1sa. <F>26:  Ib. XI. 30. 16.</F> [Page1-005+ 26]
अक्रूर	 (II)--a ka1draveya na1ga. Br., III. 7. 36.
अक्रूर	 (III)--Maha1sena: a varamu1rti. Br. IV. 44. 50.
अक्रूर	 (IV)--a son of Jayanta, married Ratna1, S4aibya's daughter; father of eleven powerful sons. M. 45. 27-8.
अक्रोधन	 (I)--a son of Tvarita1yu or simply A1yu. M. 50. 37.
अक्रोधन	 (II)--a son of Ayuta1yu and father of Deva1- tithi. Va1. 99. 232.
अक्ष	 (I) <F>1:  Bha1. IX. 9. 17; M. 220. 8; Va1. 88. 174; Vi. IV. 4. 37; Br. III. 63. 173.</F> --the game of dice. R2tuparn2a, an expert in it. Taught the game to Nala; to be avoided by a king. <F>2:  M. 154. 520; 220. 8.</F>
अक्ष	 (II)--a da1nava. Br. III. 6. 11.
अक्ष	 (III)--a son of Satyabha1ma1 and Kr2s2n2a. Br. III. 71. 247; Va1. 96. 238.
अक्षपाद	--a son of Somas4arman, the avata1r of the Lord at Prabha1sa, contemporary with the 27th Vya1sa. Va1. 23. 216.
अक्षमाला	--of S4es2a; see अक्षसूत्र। Va1. 50. 50. [Page1-006+ 30]
अक्षर	 (I)--Father of Suyajn5a. Br. III. 70. 23.
अक्षर	 (II)--an epithet of Hari--(ety.) <F>1:  M. 248. 39.</F> is Brahma. <F>2:  Va1. 32. 1.</F>
अक्षर	 (III)--rises out of the neck of Brahma1 in the con- templation of creation. <F>1:  Va1. 26. 14.</F> A system of letters formed by Brahma1. <F>2:  Bha1. XII. 6. 43-44.</F>
अक्षर	 (IV)--a term for maha1n. Va1. 102. 21.
अक्षरी	--the highest yogi. Va1. 19. 43; 20, 4.
अक्षसूत्र	--given to Va1mana by Pulaha: adorns Agas- tya, (also अक्षमाला) (s.v.). M. 61. 36; 245. 87.
अक्षयवट	--in Gaya1; <F>1:  Va1. 105. 45; 109. 16.</F> the fruits of अन्न s4ra1ddha at. <F>2:  Va1. 111. 79 & 83.</F>
अक्षया	--a Brahmara1ks2asi1. Va1. 69. 134.
अक्षयाश्व	--one of the two sons of Sam2hata1s4va. Va1. 88. 63.
अक्षयट्र्तीया (व्रतम्)	--the third day of S4uklapaks2a of the month Vais4a1kha. It is all the more important if Kr2t- tika1 happens to be the naks2atra of that day. A prayer to Jana1rdana on that day accompanied by fasting is equal to performing the Ra1jasu1ya. M. 65. 1-7. [Page1-007+ 27]
अक्षि	--a daughter of Rohin2i1 and A1nakadundubhi. M. 46. 12.
अगज	--a son of the elephant Mr2ga. Br. III. 7. 332.
अगम्यागमनम्	 (अन्याङ्गनारति s.v.)--Br2haspati tells Indra that intercourse with mother, sister, wife of pre- ceptor and uncle's wife is illegal. The last two could be atoned for by a कृच्छ्र of 12 and 6 years respectively. Simi- lar cases of forbidden intercourse and their respective pra1- yas4cittas given. Repetition of Pan5cadas4a1ks2ari1 1008 times after worshipping Para1s4akti could remove all sins. Br. IV. 8. 1-37.
अगम्यगामि	--goes to the नरक S4abala. Va1. 101. 157.
अगरु	--the forest in the Kuru country between the two mountains Candraka1nta and Su1ryaka1nta. Va1. 45. 31.
अगस्त्य	 (I)--a son of Pulastya and Havirbhu1: he was Dahra-agni in his previous birth. Bha1., IV, 1. 36.
अगस्त्य	 (II)--a contemporary of Kr2s2n2a and Ra1ma; and a resident of Mount Malaya. Visited by Balara1ma. <F>1:  Bha1., X. 79. 17.</F> Came to Syamantapan5caka to see Kr2s2n2a. <F>2:  Ib. X. 84. 5.</F> Called on Pari1ks2it prac- tising pra1yopaves4a. <F>3:  Ib. I. 19. 10.</F> [Page1-008+ 42]
अगस्त्य (कुम्भयोनि)	 (III)--born from a pitcher into which Mitra and Varun2a dropped their वीर्य at the sight of the charms of Urvas4i1: a brother of Vasis2t2ha. <F>1:  Bha1. VI. 18. 5; Br. IV. 5. 38 M. 61. 21-31; 201. 29; 202. 1.</F> Dwarfed the Vindhyas, made a home in Lan3ka1: seeing the universe troubled by Ta1raka and other Asuras caused the ocean to dry up by drinking the waters and brought relief to the Devas: performed तपस् seated on Mount Malaya with his wife Lopa1mudra1: white in colour, with four hands, अक्ष माला and कमण्डलु, narrated the story of Aja1mila: <F>2:  Bha1., VI. 3. 35; M. 61. 17; 36-41; Br. III. 56. 53.</F> pre- sent at Ra1ma's abhis2eka. <F>2: (a) Vi. IV 4. 99.</F> Visited by Paras4ura1ma, initiated him to the Kr2s2n2aprema1mr2tam mantra which he heard from S4es2a, the Na1ga king. Spoke to him of the threefold भक्ति and its characteristics. <F>3:  Br. II, 32. 119; III. 34. 50; 35. 34, 41, 48; 36, 1-59; 37, 2; 56. 23.</F> A Brahmis2t2ha, versed in Vaikha1nasa; a Devar2s2i, versed in Vedic literature. <F>4:  M. 145. 93, 114.</F> The guest of Ilvala who cooked Va1ta1pi for him. <F>5:  Bha1. VI. 18, 15.</F> Roaming about, he found all creatures engrossed in ignorance. Reaching Ka1n5ci1, he prayed to Ka1ma1ks2i and Eka1mras4iva. Here Hayagri1va Vis2n2u appeared before him and pointed out ways to redeem the ignorant millions. Was entertained with the story of S4akti by Hayagri1va. <F>6:  Br. IV. 5. 3-29; 6. 1; 39. 7.</F> Praised S4iva out to ruin Tripuram. <F>7:  M. 133. 67.</F> He who worships Agastya becomes lord of the seven worlds. <F>8:  M. 61. 44-55.</F>
अगस्त्य	 (IV)--married the first born daughter of King Malayadhvaja Pa1n2d2ya, and had a son Dr2d2ha1cyuta. <F>1:  Bha1. IV. 28. 32.</F> Cursed the Pa1n2d2yan king Indradyumna to become an elephant. <F>2:  Ib. VIII. 4. 9-10.</F>
अगस्त्य	 (V)--the constellation (Canopus) that moves fast above Dhruvaman2d2ala. Br. II. 21. 101; Va1. 50, 155. [Page1-009+ 26]
अगस्त्य	 (VI)--a hill of that name. M. 124. 97.
अगस्त्य	 (VII)--born of गर्भ; born later as Datta1li; <F>1:  Va1. 28. 22; Vi. I, 10. 9.</F> (Dattoli-वि।). residence (भवन) at Maha1malaya; <F>2:  Va1. 48. 23.</F> relation of, to Potr2yan2a; <F>3:  Va1. 59. 93, 208.</F> Udayantaka Mt. brought by; and his wife. <F>4:  Va1. 108. 44, 53.</F>
अगस्त्यकुण्डम्	--in the Udayantaka Mt.; here eight sages performed austerities and attained salvation. Va1. 108. 45.
अगस्त्यपदम्	--in Gaya1. Va1. 109. 19; 111. 53; Vi. II. 8. 85.
अगस्त्यभवनम्	--see अगस्त्य। M. 163. 74.
अगस्त्यस्	--a group of Ra1ks2asas. Br. III. 7. 162.
अगस्त्येश्वरम्	--a ti1rtha in the Narmada1. M. 191. 15-18.
अगारदाहिन्	--unfit for inter-dining. Va1. 83. 62.
अगावह	--Father of four sons and a daughter. Br. III. 71. 257.
अग्नजिती	--a queen of Kr2s2n2a. Vi. V. 28. 3. [Page1-010+ 56]
अग्नि	 (I)--the God of Fire also known as Huta1s4ana, Havyava1hana and Vahni. <F>1:  Bha1., I. 15. 8; Br., III. 10. 24-35.</F> A place sacred to Agni in the Sara- svati1 which Vidura visited. <F>2:  Bha1., III. 1. 22.</F> Sva1ha1 and her three sons are deities presiding over Agni. <F>3:  Ib. IV. 1. 60.</F> One of the gods with power to confer boons or pronounce curse on the world, curse on elephants. <F>4:  Ib. IV. 14. 26-27; Br. III. 7, 352.</F> On the tail of S4is4uma1ra. <F>5:  Bha1., V. 23. 5; Br. II. 23. 104.</F> Invested by the माया of Bhagava1n, Agni does not sometimes understand his will and work. <F>6:  Bha1., VI. 3. 14. 15.</F> A guardian of the world. <F>7:  Ib., VIII. 10. 26.</F> The mouth of Hari as embodying all Vedas. <F>8:  Ib. VIII. 16. 9.</F> Is pleased with a devotee of Hari. <F>9:  Ib. X. 41. 13.</F> Even the powerful Agni could not digest Bra1hman's property when misappropriated. <F>10:  Ib. X. 64. 32.</F> Identified with Hari. <F>11:  Ib. XI. 16. 13.</F> Swallowed the seed of S4iva borne by Gan3ga1 as a punishment for disturbing Uma1's union with the Lord, and unable to digest it, he discharged it into a bush of reeds (शरकानन) where it became Kuma1ra. <F>12:  Ib. IV. 7. 64[]; VI. 6. 14; Br. IV. 15. 21; 20. 46; 26. 53.</F> Goes round Dhruva. <F>13:  Bha1., IV. 9. 21.</F> Pre- sented A1jagava bow to Pr2thu. <F>14:  Ib. IV. 15. 18.</F> Married a daughter of Daks2a. <F>15:  Ib. IV. 1. 48.</F> Worshipped in Kus4advi1pa. <F>16:  Ib. V. 20. 2.</F> His son was Manu Sva1rocis2a. <F>17:  Ib. VIII. 1. 19.</F> Fought with Puloma in a Deva1sura war, <F>18:  Ib. VIII. 10. 31;</F> fol- lowed Indra's army against Kr2s2n2a who took away Pa1rija1ta from heaven. Beaten by Kr2s2n2a, he escaped alive from the field. <F>19:  Ib. X. [65 (V) 40]; [66 (V) 27-31].</F> His town visited by Arjuna in search of a dead child of a Bra1hman of Dva1raka1. <F>20:  Ib. X. 89. 44.</F>
अग्नि	 (II)--a lokapa1la: Gold pleasing to Agni; worship of; <F>1:  M. 225. 13; 266. 20, 63.</F> burning women and children in Tripura, he pleaded that he was not a free agent, but only carrying out orders. <F>2:  M. 188. 29-57.</F> The vams4a of Agni. The succession of fires and their descendants detailed in Ch. 51 of the मत्स्य पुराण। <F>3:  Cf. Mhb. Vana: 220. 4.</F> The भागवत पुराण mentions 49 Agnis. Pa1vaka, Pavama1na [Page1-011+ 27] and S4uci and their 45 sons together with Sva1ha1. All invoked in sacrifices. <F>4:  Bha1. IV. 1. 60-62; 7, 16.</F> Another classification of fires: दिव्यम्, भौ- तिकम् or अब्योनि, and पार्थिवम्। <F>5:  Br. II. 24. 6; 21. 53. 56; Va1. 53. 5.</F>
अग्नि	 (III)--one of the eight Vasus, and a son of Vasu. Wife Vasorddha1ra. Dravin2aka and others are sons. <F>1:  Bha1., VI. 6. 11, 13.</F> Identi- fied with Hari. <F>2:  Ib. XI. 16. 13; M. 8. 4.</F>
अग्नि	 (IV)--married Vikes4i. Father of U1rjja clan of apsaras and also of Nala and An3ga1raka, who afterwards became a planet. Br. II. 24. 91; III. 7. 21, 229.
अग्नि	 (V)--an A1treya, and one of the seven sages of Ta1masa epoch. Br. II. 36. 47; M. 9. 15; Va1. 62. 41.
अग्नि	 (VI)--a son of A1gneyi1 and U1ru: His daughter Suc- cha1ya1 married S4is2t2a, son of Dhruva: A1rs2eya pravara. M. 4. 38, 43; 196. 9.
अग्नि	 (VII)--अलिअस् R2ta; son of Samvatsara; <F>1:  Br. II. 13. 23.</F> married Sva1ha1, a daughter of Daks2a. <F>2:  Va1. 1. 76; Br. II. 9. 56; 12. 1.</F>
अग्नि	 (VIII)--a Marut gana of that name. M. 171. 52. [Page1-012+ 32]
अग्नि	 (IX)--The eldest son and mindborn son of Brahma1 in Sva1yambhuva antara; <F>1:  Va1. 29. 1; Vi. I. 10. 14.</F> of Brahma1's tapas; <F>2:  Va1. 21. 63-4.</F> one of the eight तनुस् of Maha1deva, <F>3:  Va1. 27. 35.</F> hymns to; <F>4:  Va1. 21. 71ff.</F> gave rise to a family of 49 fires. <F>5:  Vi. I. 10. 15-7.</F>
अग्नि	 (X)--(Bhu1tapati) one Agni made into three by Aila to attain the Gandharva loka in the Treta1yuga. The Gandharvas presented him with a pot of Agni which he took to his city to perform sacrifices. He placed it on the Aran2i when an As4vattha appeared to his surprise. When Aila informed Gandharvas the latter asked him to turn the As4vattha thrice and get three fires with which to sacrifice. Va1. 91. 48: 101. 21.
अग्नि	 (XI)--see अनिल। Vi. I. 15. 114.
अग्नि	 (XII)--a Maha1pura1n2a (also A1gneya). Vi. III. 6. 22.
अग्नि अभिमानी	--see अग्नि। Vi. I. 10. 14.
अग्निका	--one of the three daughters of Vikra1nta1; origi- nator of the A1gneya gan2a of the Gandharvas. Va1. 69. 21-23.
अग्निकुण्ड	--the fire pot from which S4iva appeared to Daks2a. <F>1:  Va1. 30. 172.</F> Rise of Tilottama1 from Brahma1's agnikun2d2a. <F>2:  Va1. 69. 59.</F>
अग्निक्षेत्र	--from which Si1ta1 came. Va1. 89. 17. [Page1-013+ 25]
अग्निजिःव	 (I)--a daitya in the fifth talam (Maha1talam- वा।). Br. II. 20. 36; Va1. 50. 35.
अग्निजिःव	 (II)--A Traya1rs2eya. M. 196. 43.
अग्निज्वाल	--the name of a hell to which disturbers of hermitages go; <F>1:  Br. IV. 2. 149, 174.</F> those fallen from their a1s4rama duties undergo torments in. <F>2:  Va1. 101. 148, 171.</F>
अग्नितीर्थम्	--on the southern bank of the Yamuna1. M. 108. 27.
अग्नितेजस्	--a sage of the XI epoch of Manu. Vi. III. 2. 31.
अग्निध्र	--a son of Bhautya Manu. Va1. 100. 116.
अग्निपुराण	--one among the Maha1pura1n2as comprises 15400 s4lokas. See अग्नि। Bha1., XII. 7. 23; 13. 5.
अग्निप्रवेशम्	--the custom of wife entering her hus- band's funeral pyre. Br. III. 47. 82.
अग्निप्रस्कन्दनम्	--diarrhoea--Yaya1ti caused his son Anu to be afflicted by it. M. 33. 24. [Page1-014+ 28]
अग्निबाहु	 (I)--one of the ten sons of Sva1yambhuva Manu. Br. II. 13. 104; M. 9. 4.
अग्निबाहु	 (II)--one of the ten sons of Kardama. Br. II. 14. 9.
अग्निबाहु	 (III) (भार्गव)--a sage of the epoch of Bhautya Manu; <F>1:  Br. IV. 1. 113.</F> a son of Bhautya (fourteenth) Manu. <F>2:  Va1. 100. 116.</F>
अग्निबाहु	 (IV)--a son of Priyavrata; <F>1:  Vi. II. 1. 7.</F> had no inclination for rule and was given to yoga; <F>2:  Vi. II. 1. 9.</F> a sage of the XIV epoch of Manu. <F>3:  Vi. III. 2. 44.</F>
अग्निभाव	--an Amita1bha deva. Br. II. 36, 53.
अग्निभास	--one of the fourteen sons of Vasis2t2ha Praja1- pati in the Ca1ris2n2ava antara. Va1. 62. 46.
अग्निमाढक	 (also अग्निमाठर)--a pupil of Ba1s2kala was instructed the second s4a1kha1 of the ऋग्वेद। Va1. 60. 26; Vi. III. 4. 18.
अग्निमत्	--one who keeps up the sacred fire. M. 16. 21.
अग्निमन्त्रस्	--in होमस् to ward off calamities to the state. M. 231. 11. [Page1-015+ 24]
अग्निमाता	--a second disciple of Ba1s2kala, in charge of a s4a1kha1 of the ऋग्वेद। Br. II. 34, 27.
अग्निमित्र	 (I)--the son of Pus2yamitra S4un3ga and father of Sujyes2t2ha; <F>1:  Bha1. XII. 1. 16; Vi. IV. 24. 34-5.</F> reigned for eight years. <F>2:  Br. III. 74. 151.</F>
अग्निमित्र	 (II)--a pupil of Ba1s2kala. Bha1., XII. 6. 54.
अग्निमुख	--the name of an Asura who has his city in the third talam. Br. II. 20. 26.
अग्निर्बाहु	--a sage of the epoch of the 14th Manu (Agni ba1hu) (Burnouf). Bha1. VIII. 13. 34.
अग्निलिङ्गम्	--from its middle Mahes4vara spoke out the लिङ्ग पुराण। M. 53. 37-8.
अग्निव(र्)चस्	--a sage: <F>1:  Br. II. 35. 64.</F> a pupil of Romahars2an2a. <F>2:  Vi. III. 6. 17.</F>
अग्निवर्ण	--of the (Kus4a dynasty); the son of Sudar- s4ana, and father of S4i1ghra(ga). Bha1. IX. 12. 5; Br. III. 63. 209-10; Va1. 88. 209; Vi. IV. 4. 108. [Page1-016+ 28]
अग्निवेश्य	 (I)--the son of Devadatta, was an incarnation of Agni. Was known also by other names--Ka1ni1na and Ja1tu1karn2a. He was a great sage, and the originator of the Bra1hman group of Agnives4ya1yana. <F>1:  Bha1., IX. 2. 21-22; Br. III. 47. 49.</F> (Pravara-An3giras). <F>2:  M. 196. 12.</F>
अग्निवेश्य	 (II)--a son of S4u1li in the 24th dva1para. Va1. 23. 207.
अग्निशर्म	--a ma1nasa r2tvik at Brahma1's ya1ga, created five Agnis from his face. Va1. 106. 34, 41.
अग्निशमायणस्	--the originators of Kas4yapa gotra. M. 199. 7.
अग्निष्टुत्	 (I)--produced by Brahma1. Bha1., III. 12. 40.
अग्निष्टुत्	 (II)--a son of Ca1ks2us2a Manu. Br. II. 36. 79, 106; M. 4. 42.
अग्निष्टोम	--a son of Manu Ca1ks2us2a and Nad2vala1. Bha1. IV. 13. 16: Vi. I. 13. 5.
अग्निष्टोमम्	--origin of, from the first face of Brahma1; <F>1:  Br. II. 8. 50; Va1. 9. 49; Vi. I. 5. 53.</F> performing Agnis2t2omam is equal to honouring pitr2s; done by Va1li. <F>2:  Br. III. 7. 268; 11, 43; 15. 11.</F> Here the sacrifice of पशु is involved. <F>3:  M. 53. 33; 58. 53; 239. 30.</F>
अग्निष्ण्(ष्ट्)उत्	--a son of Na1d2valeya Manu. Va1. 62. 67, 91. [Page1-017+ 46]
अग्निष्वात्ताः	--a पितृगण dwelling in the Somapa1da region in the direction of Vaivasvata. <F>1:  Bha1. IV. 1. 63; V. 26. 5; Vi. I. 10. 18; II. 12. 13; Br. II. 13. 6; Va1. 73. 2; 110. 10.</F> Pitr2s representing आर्त्तवस्, the name given to householders who do not per- form यज्ञस्। <F>2:  Br. II. 13. 6-7; 23. 75-77; 28. 4, 16, 19, 20 and 73; Va1. 30. 6, 27f; 52. 67-8; 56. 13-15, 68; 73. 2-4.</F> Pitr2s in Viraja's kingdom. Their mind-born daughter Pi1vari1 was married by S4uka, son of Vya1sa. <F>3:  Br. III. 10. 75-80.</F> Gave Mena1 their mind-born daughter to Himava1n; <F>4:  Va1. 30. 27-9, 31; 56. 13 and 68; Vi. I. 10. 19; Br. II. 13. 31.</F> overlord of other pitr2s. <F>5:  M. 14. 2; 18. 21; 19. 5; 102. 20; 126. 69; 141. 4, 13 and 16.</F>
अग्निसम्भवस्	--a Kanya1 गण born of Manu from U1rja1. Va1. 69. 54.
अग्निहोत्रम्	--personified as the son of Pr2s4ni and Savita1; <F>1:  Bha1. VI. 18, 1.</F> a vedic sacrifice; <F>2:  Ib. III, 13, 36.</F> performed by Bharata. <F>3:  Ib. V. 7, 5.</F> Its nature and effects. <F>4:  Ib. VII. 15, 48.</F> Performers of Agnihotra live in पितृयान; <F>5:  Br. II. 21. 160; 30, 13; III. 14, 2; 26, 14; 35, 44; 44, 5; 66, 2; M. 124. 98.</F> per- formed by S4ukra, Dhu1mini1, the sonless wife of Ajami1d2ha; <F>6:  M. 11, 58; 25, 34; 50, 18; 107, 16; 183, 81.</F> performed by Puru1ravas; <F>7:  Va1. 91, 2; 107, 18; 77, 9.</F> the face of the personified Vedas. <F>8:  Ib. 104, 83.</F> As efficacious as hearing the विष्णुपुराण once. <F>9:  Vi. VI. 8, 30.</F>
अग्नीध्र	 (I)--a Nadi1putra and Dhis2n2i agni. Br. II. 12, 20. Va1. 29. 18, 26.
अग्नीध्र	 (II)--(Ka1s4yapa)--a sage of the epoch of Bhautya Manu (XIVth Manu). Br. IV. 1. 112; Vi. III. 2, 44.
अग्नीध्र	 (III)--a son of Sva1yambhuva Manu. <F>1:  Va1. 31. 17.</F> Lord of Jambu1dvi1pa. <F>2:  Va1. 33. 9, 11.</F> [Page1-018+ 30]
अग्नीषोमयम--आप्यायनम्	 offered to Agni, Soma and Yama in the श्राद्ध; the पितृस्थानम् of places pre- scribed. M. 15. 32; 16. 33.
अग्नीषोमविधिज्ञ	--an attribute of S4iva, Agni1s2oman representing Brahman. Br. III. 72. 188; IV. 43. 76.
अग्न्याधानक्रिया	--Vedic rituals which are to begin on पर्वसन्धिस्। M. 141. 32.
अग्र्यम्	--a region of the पाताल; the soil with the gold colour. Vi. II. 5. 2 and 3.
अघ	--an asura; friend of Kam2sa. Appeared in the guise of a boa-constrictor in order to devour Kr2s2n2a, his play- mates and cattle in Br2nda1vana. Thinking it to be a part of the landscape of the Br2nda1vana, Kr2s2n2a's playmates and cattle entered his wide-open mouth. Kr2s2n2a understood the situation, and after a little hesitation, he also went in and killed him by choking his throat. Agha, however, attained salvation. Bha1. X. 12. 13-38; 13. 4; 14. 60.
अघमर्षण	 (I)--a तीर्थ at the foot of the Vindhyas. Here Daks2a performed तपस् and praised Hari with the हम्सगुःय। Bha1. VI. 4. 21 & 35.
अघमर्षण	 (II)--a Kaus4ika and a sage. <F>1:  Br. II. 32. 117; M. 145. 112.</F> Not to have matrimonial alliance with Vis4va1mitra and others. <F>2:  M. 198. 12.</F> [Page1-019+ 36]
अघविनाशिनी	--a mother goddess. M. 179. 28.
अघोर	--the form of Mahes4vara in the 32nd कल्प, all black. Va1. 23. 29, 76.
अघोरकल्प	--an account of, in the भविष्य। M. 53. 31.
अङ्गार--(च्)	 a southern country. Br. II. 16. 59.
