अंशहारी 	(वि) (अंशहारिन्) । अंशं हरति । अंश+हृञ्(हरणे)+णिनिः। ‘सुप्यजातौ णिनिः०’ ३.२.७८। दायभागी,अंशहारकः। (स्त्री) अंशहारिणी ।
अंशांशः	(पुं) अंशस्य अंशः| अंशावतारः,दायभागस्य विभागः ।
अंशावतरणम्	(न) अंशस्य अवतरणम् । देवानां स्वस्वभागविशेषेण वासुदेवादिरूपेण पृथिव्याम् आविर्भावेन नरदेहादिग्रहणम् ।
अंशावतारः	(पुं०) अंशस्य अवतारः । आंशिकः अवतारः | 
अंशावतारः	(पुं) अंशस्य अवतारः। देवानां स्वस्वभागविशेषेण वासुदेवादिरूपेण पृथिव्याम् आविर्भावेन नरदेहादिग्रहणम् ।
अंशी	(वि) (अंशिन्) । अंश(विभाजने)+णिनिः। ‘नन्दिग्रहिपचादिभ्यो ल्युणिन्यचः’ ३.१.१३४। अंशकारकः,भागी,अंशयोग्यः। ‘सर्वे वा स्युः समांशिनः’ याज्ञ०२.११४। २. अंशः अस्य अस्ति । अंश+ इनिः(मत्वर्थे) । ‘अत इनिठनौ’ ५.२.११५। अवयवी । ‘अंशिनः स्वांशगात्यन्ताभावं प्रति मृषात्मता’ वेदा०प०। (स्त्री) अंशिनी ।
अंशुः	(पुं) अंश(विभाजने)+कुः। ‘मृगय्वादयश्च’ उ०१.३७। १.किरणः। २.प्रभा,रश्मिः। ‘सूर्यांशुभिर्भिन्नमिवारविन्दम्’ कुमा०१.३२। ३.प्रकाशः। ४.सूत्रस्य सूक्ष्मांशः। ५.वेगः। ६.चन्द्रः,अमृतांशुः। ‘अंशुरब्जारिरमृतांशुः’ वैज०। ७.सूर्यः,चण्डांशुः। ‘चण्डांशुरंशुरंशुमान्’ वैज०। ८.बिन्दुः। ९.सूत्रस्य अग्रम् । १०.वेशः। ११.लेशः। ‘अंशुर्लेशे रवौ रश्मौ’ विश्व:। ‘अंशु: सूर्यादिसूक्ष्मांशे किरणे चण्डदीधितौ’ हैमः।
अंशुकः	(पुं) अंशुः एव । अंशु+कन्(स्वार्थे) ।  १.किरणः। २.प्रभा,रश्मिः। (न) अंशुभिः काशते। अंशु+काशृ(दीप्तौ)+डः। ‘अन्येष्वपि दृश्यते’ ३.२.१०१। ३.सूक्ष्मवस्त्रस्त्रम्,श्लक्ष्णवस्त्रम् । ४.वस्त्रम् । ५.उत्तरीयम् । ‘अंशुकं श्लक्ष्णवस्त्रे स्याद्वस्त्रमात्रोत्तरीययोः’ मेदिनी । ‘यत्रांशुकाक्षेपविलज्जितानां यदृच्छया किं पुरुषाङ्गनानाम्’ कुमा०१.१४। 
अंशुधरः	(पुं) धरति । धृञ्(धारणे)+अच् । ‘नन्दिग्रहि०’ ३.१.१३४। धरः। अंशूनां धरः। १.सूर्यः,रविः। ‘अंशुधरः करांशुर्भा रविः’ त्रिका०। २.किरणधारकः। ३.वेगधारकः। 
अंशुपट्टम्	(न) अंशुना सूक्ष्मसूत्रेण युक्तं पट्टम् । सूक्ष्मसूत्रघटितपट्टवस्त्रम् । ‘श्रीफलैरंशुपट्टानाम्’ विष्णुपु०।
अंशुपतिः	(पुं) अंशूनां पतिः। सूर्यः।
अंशुमती	(स्त्री) अंशु सूक्ष्मं पत्रम् अस्याः। अंशु+मतुप्+ङीप् । सालपर्णीवृक्षः(शालपान्) । ‘विदारिगन्धांशुमती सालपर्णी’ अमरः।
अंशुमत्फला	(स्त्री) अंशुमान् इव रक्तं फलं मोचकम् अस्याः। अंशु+मतुप्+फल+टाप् । कदलीवृक्षः। ‘कदली वारणबुसा रम्भा मोचांशुमत्फला’ अमरः।
अंशुमान्	(पुं) (अंशुमत्) । अंशवः अस्य सन्ति । अंशु+मतुप् । ‘तदस्यास्त्यस्मिन्निति मतुप्’ ५.२.९४। १.सूर्यः,रविः। ‘अंशुधरः करांशुर्भा रविः’ ‘अंशुमानंशुमाली’ त्रिका०। ‘अविभिद्य निशाकृतं तमः प्रभया नांशुमताप्युदीयते’ किरा०२.३६। २.सगरपौत्रः,असमञ्जपुत्रः। ‘सगरस्यासमञ्जस्तु असमञ्जादथांशुमान्’ रामा०१.८.७०। (वि) ३.प्रभायुक्तः। ‘ज्योतिषां रविरंशुमान्’ गीता १०.२१। ४.सूक्ष्माग्रवान्। (स्त्री) अंशुमती । 
अंशुमाला	(स्त्री) अंशूनां माला । किरणमाला,प्रभामण्डलम् ।
अंशुमाली	(पुं) (अंशुमालिन्)। अंशूनां माला अस्ति अस्य । अंशु+माला+ इनिः। ‘व्रीह्यादिभ्यश्च’ ५.२.११६। १.सूर्यः,रविः। ‘अंशुधरः करांशुर्भा रविः’ ‘अंशुमानंशुमाली’ त्रिका०। (वि) २.किरणजालवान् । (स्त्री) अंशुमालिनी । अंशुमालिन्+ङीप् । ‘ऋन्नेभ्यो ङीप्’ ४.१.५।
अंशुलः	(पुं) अंशुः विद्याप्रतिभा अस्ति अस्य । अंशु+लच् । ‘सिध्मादिभ्यश्च’ ५.२.९७। १.मुनिः। २.चाणक्यः। ‘चाणक्यो द्रोमिणोंऽशुलः’ त्रिका०। (वि) अंशुं प्रभां लाति । अंशु+ला(आदाने)+ क:। ‘आतोऽनुपसर्गे क:’ ३.२.३। ३.प्रभायुक्तः,प्रभाग्राहकः।
अंशुहस्तः	(पुं) अंशुः किरणः हस्त: इव जलाद्याकर्षणसाधनं यस्य । सूर्यः। सः सहस्रकिरणरूपैः हस्तैः भूमेः रसापकर्षकः। 
अंसः	(पुं)  अंस्यते समाहन्यते भारादिना । अंस(समाघाते)+घञ्(कर्मणि) । ‘अकर्तरि च कारके संज्ञायाम्’  ३.३.१९। १.विभागः, अंशः। (पुंन) २.स्कन्धः। ‘अंसः स्कन्धे विभागे स्यात्’ हैमः। ‘अंसलम्बिभिरंसलः’ याद०१६.५१।
अंसकूटः	(पुंन) अंसः कूट:  पर्वतशिखरम् इव यस्य | १.ककुत्,ककुदम्,वृषस्कन्धः। ‘अंसकूटस्तु ककुदम्’ हैमः। २.बृहत्स्कन्धः। ‘राजन्योच्चांसकूटक्रथनपटुरणद्धोरधारः कुठारः’ प्रबोधच०१.७।
अंसत्रम्	(न) अंसं त्रायते । अंस+त्रैङ्(पालने)+क:। ‘आतोऽनुपसर्गे क:’ ३.२.३। १.स्कन्धावरकं कवचम् । २.धनुः।
अंसफलकः	(पुं) अंसः फलकः इव । पृष्ठवंशस्य उपरिभागः,फलकः इव विशालः भुजः।
अंसभारः	(पुं)  अंसेन धृतः भारः। स्कन्धधृतभारः।
अंसभारिकः	(वि) अंसभारेण हरति । अंसभार+ष्ठन् । ‘भस्त्रादिभ्य: ष्ठन्’ ४.४.१६। ‘ठस्येक:’ ५.३.५०। स्कन्धे भारवाहक:। (स्त्री) अंसभारिकी । अंसभारिक+ङीष् ।‘षिद्गौरा०’ ४.१.४१।
अंसभारी	(वि) (अंसभारिन्) । अंसभारः अस्मिन् अस्ति । अंसभार+इनिः। ‘अत इनि०’ ५.२.११५। स्कन्धे भारवाहकः। (स्त्री) अंसभारिणी ।
अंसलः	(वि) अंसः अस्य अस्ति । अंस+लच् । ‘वत्सांसाभ्यां कामबले’ ५.२.९८। बलवान्,शक्तिशाली । ‘बलवान् मांसलोंऽसलः’ अमर:।  ‘अंसलम्बिभिरंसलः’ याद०१६.५१। 
अंसविवर्ती	(वि) (अंसविवर्तिन्)। अंसं विवर्तितुं शीलं यस्य। अंस+वि+वृतु(वर्तने)+णिनिः। ‘सुप्यजातौ णिनि०’ ३.२.७८। अंसे विवर्तनशील:। 'मुखमंसविवर्ति पक्ष्मलाक्ष्याः’ शाकु०३.२२।
अंस्यः	(वि) अंसे भवः। अंस+यत् । ‘दिगादिभ्यो यत्’ ४.३.५५। १.स्कन्धभवः। ‘ये अंस्या ये अङ्ग्याः’ ऋक् । २.अंस्यते । अंस(समाघाते)+यत् । ‘अचो यत्’ ३.१.९७। विभाज्यः।
अंहः 	 (न) (अंहस्)। अंहः अंहसी अंहासि। अमति गच्छति प्रायश्चित्तेन । अम(गत्यादौ)+असुन्,हुगागमः। ‘अमेर्हुक्च’ उ०४.२१३। १.पापम्,दुरितम् । ‘अंहोदुरितदृष्कृतम्’  अमरः। ‘सहसा संहतिरंहसां निहन्तुम्’ किरा०५.१७। २.दुःखम् । ३.स्वधर्मत्यागः। ‘लोभोऽनृतं चौर्यमनार्यमंहः' भाग०१.१७.३२। ४.विघ्नः।    
 अंहतिः 	(स्त्री)  हन्ति दुरितम् अनया । हन(हिंसागत्योः)+अतिः,अंहादेशश्च । ‘हन्तेरंह च’ उ०४.६२। १.दानम्,पापनिवारणार्थकं दानम् । २.रोगः। ३.त्यागः। ‘अंहतिस्त्यागरोगयोः’ हैमः। ‘नैनमश्नोत्यंहतिः’ ऋक् १.९४.२।   
अंहती        	(स्त्री) हन्ति दुरितम् अनया । हन(हिंसागत्योः)+अतिः+ङीष् । ‘हन्तेरंह च’  उ०४.६२। ‘बह्वादिभ्यश्च’ ४.१.४५। दानम् ।                                       
अंहस्वान्	(वि) (अंहस्वत् ) । अंहः अस्य अस्ति । अंहस्+मतुप्,मस्य वः। ‘तदस्या० मतुप्’ ५.२.९४। ‘मादुपधायाश्च मतोर्वोऽयवादिभ्यः’ ८.२.९। पापिष्ठः।  
अंहितिः	(स्त्री) अहि(गतौ)+क्तिन् । ‘स्त्रियां क्तिन्’ ३.३.९४। दानम् ।      
अंह्रिः	(पुं)  अंहते गच्छति अनेन । अहि(गतौ)+क्रिन् । ‘वङ्क्र्यादयश्च’ उ०४.६६। १.पादः। २.वृक्षमूलम् । ३.चतुःसङ्ख्या ।
अंह्रिपः	(पुं) अंह्रिभि: मूलैः पिबति । अंह्रि+पा(पाने)+कः। ‘सुपि स्थ:’ ३.२.४। वृक्षः।                                      
अंह्रिस्कन्धः	 (पुं) अंह्रे: पादस्य स्कन्धः इव । १.गुल्फ:। २.कूर्चशिरः,अङ्गुष्ठाङ्गुलिमध्यभागस्य अग्रभाग:। ‘अंह्रिस्कन्धः कूर्चशिरः समे’ हैमः।
अकचः  	(वि) न कचः यस्य । १.केशशून्यः। (पु) अकाय दुःखाय चायते । अक+चायृ(पूजानिशामनयोः)+डः। ‘अन्येष्वपि दृश्यते’ ३.२.१०१। २.केतुग्रहः।   
अकडमम्	(न) अकडम-इत्यादिक्रमेण आद्यकोष्ठादौ वर्णसमुदायः अस्ति अत्र । अकडम+अच् । ग्राह्यगोपालमन्त्रस्य शुभाशुभविचारोपयोगी चक्रभेदः। ‘रेखाद्वये पूर्वपरे मध्येरेखाद्वयं लिखेत् । चतुष्कोणे चतूरेखाऽकडमं चक्रमण्डलम्’ रुद्रयामलः।   
अकथहम् 	 (न) अकथह-इत्यादिवर्णसङ्घक्रमेण वर्णसमुदायः अस्ति अस्मिन् । अकथह+अच् । तन्त्रोक्तमन्त्रग्रहणार्थं तत्तन्मन्त्राणां शुभाशुभविचारोपयोगी चक्रभेदः। ‘वक्षेऽकथहचक्राख्यं सर्वचक्रोत्तमोत्तमम्’,‘चतुरस्रे लिखेद् वर्णान् चतुःकोष्ठसमन्विते । चतुःकोष्ठचतुःकोष्ठचतुर्गृहसमन्वितम् । मन्दिरं षोडशं प्रोक्तं सर्वकर्मार्थसिद्धिदम्’ रुद्रया०।
अकथ्यः 	(वि) न कथ्यः। अवक्तव्यः,अकथनीयः। 
अकनिष्ठः                                 	(वि) न कनिष्ठः। १.कनिष्ठभिन्नः ज्येष्ठः मध्यमादिः। (पुं) अके वेदनिन्दारूपे पापे निष्ठा यस्य । २.बुद्धः।                                                      
अकनिष्ठपः	(पुं) अकनिष्ठान् बुद्धान् पाति । अकनिष्ठ+पा+क:। ‘आतोऽनुपसर्गे क:’  ३.२.३। १.बुद्धाधिपभेदः। (वि) २.कनिष्ठभिन्नपालकः।  
अकन्या	(स्त्री) न कन्या । कुमारीभिन्ना । ‘अकन्येति तु यः कन्यां ब्रूयाद्द्वेषेण मानवः। स शतं प्राप्नुयाद् दण्डम्’ मनुः८.२२५।
अकम्	(न) न कं सुखम् । १.दुःखम् । (वि) न कं सुखं यस्मात् । २.पापम्। ‘अकं पापदुःखयोः’  मेदिनी । ३.न कं यस्य । सुखरहितः।
अकम्पनः	(वि) न कम्पनं यस्य । १.कम्पनरहितः। (पुं) २.राक्षसभेदः। (न)  न कम्पनम् । ३.कम्पनाभावः।
अकम्पितः	(वि) न कम्पितः। १.कम्परहितः। ‘असन्दिग्धान् स्वरान् ब्रूयादविकृष्टानकम्पितान्’  ऋक्प्राति०। २.न कम्पितं चित्तचाञ्चल्यं यस्य । स्थिरमनस्कः। (पुं) ३.बौद्धगणाधिपभेदः। ‘एकादश गणाधिपाः’ ‘मण्डितमौर्यपुत्रावकम्पितः’ हैमः।
अकरः**मा०१४	(वि) न करः यस्य । १.हस्तरहितः। २.करमुक्तः,शुल्करहितः। ३.न करोति । डु कृञ्(करणे) + अच् । 'नन्दिग्रहिपचादिभ्यो ल्युणिन्यच:'   ३.१.१३४। अकर्मण्यः,निष्क्रियः। (स्त्री) अकरा । अकं दुःखं सेवनात् लोकानां राति गृह्णाति नाशयति । 
        अकरणम् 	अक+रा(आदाने)+क:। ‘आतोऽनुपसर्गे क:’  ३.२.३। ४. आमलकी । (न) न करणम् । १.क्रियाऽभावः -न्या०। २.निवृत्तिः। ‘अकरणे प्रत्यवायानुबन्धित्वं नित्यत्वम्’  मी०। (पु)  न करणम् अस्य । ३.देहेन्द्रियशून्यः परमात्मा । 
अकरणिः 	(स्त्री) न करणिः। न+डु कृञ्(करणे)+अनिः। ‘आक्रोशे नञ्यनिः’ ३.३.११२। शापः। ‘अकरणिरित्यादयः शापे’ अमरः। ‘तस्याकरणिरेवास्तु’ ।
अकरुणः	(वि) न करुणा यस्य । १.दयाशून्यः। २.दैन्यरहितः। 
अक्षि	(न) अक्षि अक्षिणी अक्षीणि | अश्नुते विषयान् । अश्नू(व्याप्तौ)+क्सि: । ‘अशेर्नित्’ उ०३.१५६। १.नेत्रम् । ‘नेत्रमीक्षणं चक्षुरक्षिणी’  अमर:। बहुव्रीहौ समासान्ते षच् । पुण्डरीके इव अक्षिणी यस्य । पुण्डरीकाक्षः। पुण्डरीकाक्षि+षच् । ‘बहुव्रीहौ सक्थ्यक्ष्णोः षच्’ ५.४.११४। २.द्विसङ्ख्या ।
अक्षिकः       	(पु) अक्षाय चक्रावयवाय हितः। अक्ष+ठन् । रञ्जनवृक्षः। अक्षिकम्पः (पु) अक्ष्ण: कम्प:। नेत्रस्फुरणम् । ‘जनता प्रेक्ष्य सादृश्यं नाक्षिकम्पं व्यतिष्ठत’  रघुः१५.६७।
अक्षिकूटकम्	(न) अक्ष्ण:  कूटकम् । नेत्रगोलकम्, इषीका । ‘इषीका त्वक्षिकूटकम्’  अमर:।
अक्षिगतः	(वि) अक्ष्णि अक्षिविषयं गत:  सर्वदा भावनावशात् असन्निकृष्टोऽपि उपस्थित:  इव । १. द्वेष्य:, शत्रु: । ‘द्वेष्यस्त्वक्षिगतोऽनिष्ट:’  वैज०। २. नेत्रगोचर:,चक्षुःसन्निकृष्टः। ‘न विभावयत्यक्षिगतामपि’  माघ: ९.८१।
अक्षिगोलः   	(पुं) अक्ष्ण: गोल:। नेत्रतारा, कनीनिका । अक्षिभेषजः (पु) अक्ष्णः भेषजः। नेत्ररोगनिवारकः पट्टिकालोध्रवृक्षः। (न)  अक्ष्णः भेषजम् औषधम् । २.नेत्रौषधम् ।
अक्षिभुवम् 	(न) भ्रुवौ च अक्षिणी च समाहारः। भ्रूनेत्रसङ्घातः। ‘सौमित्रिरक्षिभ्रुवमुज्जिहान’ भट्टिः।
अक्षिविकूणितम्        अक्षीवः	(न) अक्ष्ण: विकूणितम् । अर्धनिमीलितनेत्राभ्यां निरीक्षणम् । कटाक्ष:, अपाङ्गदृष्टि:। ‘कटाक्षोऽक्क्षिविकूणितम्’ हैमः।                        (पु) न क्षीवति माद्यति अनेन । न+क्षीवृ(मदे)+अच् । ‘नन्दिग्रहि०’ ३.१.१३८। १.शोभाञ्जनवृक्ष:,शिग्रुः। (न) २.वशिरं, समुद्रलवणम् । (वि) न क्षीवः मत्तः। ३. मदरहित:। ‘अक्षीवं वशिरे शिग्रौ नाऽमत्तेऽभिधेयवत्’   मेदिनी । बान्तः अयम् इति अन्ये ।
अक्षुण्ण:	(वि) न क्षुण्ण:। १.अचूर्णित:। २.अच्छिन्न:,अखण्डितः। ‘अक्षुण्णो॓ऽनुनयः प्रसन्नदयितादृष्टस्य पुष्णातु वः’ वेणी १.२। ३.अविदारित:। ४.  अनभ्यस्त:। ‘अभीक्ष्णमक्षुण्णतयातिदुर्गमम्’  माघः१.३२।
अक्षुद्र:	(वि) न क्षुद्र:। १.महाकार:। २.गम्भीर:,अनीच:। ‘अक्षुद्रगतिशालिन्यो:’  याद०१.३२।
अक्षुब्ध:	(वि) न क्षुब्ध:। क्षोभरहित:,अक्षोभितः।
अक्षेत्रम्	(न) न अप्रशस्तं क्षेत्रम् । १.अयोग्या भूमि:। २.सस्यानुत्पादिका भूमि:। ‘अक्षेत्रे बीजमुत्सृष्टमन्तरैव विनश्यति’  पुरा०। ३.उपदेशानर्ह:  शिष्यः। ४. दानादिषु अपात्रम् ।
अक्षेत्रवित्                            अक्षेत्री	(वि) (क्षेत्रविद्)। क्षेत्रं देहतत्त्वं तत्वतः न वेत्ति जानाति । न+क्षेत्र+विद(ज्ञाने)+क्विप् । क्षेत्रतत्वानभिज्ञः,आत्मत्वेन देहाभिमानी जीवः। ‘अक्षेत्रविद् क्ष्रेत्रमिदं ह्यप्राट् प्रैति’ ऋक् ।                            (वि) (अक्षेत्रिन्)। क्षेत्रं सस्योत्पत्तिस्थानं कलत्रं वा अस्ति अस्य । क्षेत्र+इनिः। न क्षेत्री । १.भूरहित:। २.पत्नीरहितः। ‘येऽक्षेत्रिणो बीजवन्त:  परक्षेत्रे प्रवापिन:’ स्मृति:।
अक्षोटः                        	(पुं) अक्षस्य विभीतकस्य इव ओटानि पर्णानि अस्य । पर्वतपीलुवृक्ष:,कर्परालः(आखरोट)। ‘अक्षोटकर्परालौ द्वौ’ अमर:।            अक्षोडः (पु) अक्षः विभीतकः इव ओडति पर्णैः संहन्यते । अक्ष+उड+अच् वा । पर्वतपीलुवृक्षः। 
अक्षोभ:	(वि) नास्ति क्षोभ: यस्य । १.क्षोभरहित:,उद्वेगरहित:। (पुं) २.गजबन्धनस्तम्भ:। ‘अक्षोभः प्रारब्धिर्गजबन्धनी’ त्रिका०।
अक्षोभ्य:	(वि) क्षोभ्यते विचाल्यते । क्षुभ(सञ्चलने)+णिच्+ण्यत् । ‘ऋहलोर्ण्यत्’  ३.१.१२४। न क्षोभ्य:। १.प्रशान्त:,कम्पयितुम् अशक्य: । ‘अक्षोभ्य: स नवोऽप्यासीद् दृढमूल इव द्रुम:’  रघुः१७.४४। (पु) २.बुद्धदेव:। ३. अक्षोभ्यमुनि: । ‘अक्षोभ्योऽस्या ऋषिः प्रोक्तः’ तन्त्रम् । 
अक्षौहिणी	(स्त्री) ऊहः समूहः सविकल्पकज्ञानं वा अस्याम् अस्ति । ऊह+इनिः+ङीप् । ‘अत इनि०’ ५.२.११५। अक्षाणां रथानाम् इन्द्रियाणां वा ऊहिनी । वृद्धि:, णत्वम् । ‘अक्षादूहिन्यामुपसङ्ख्यानम्’ वा०६.१.८९। ‘पूर्वपदात्०’ ८.४.६। रथगजतुरङ्गपदातिसंख्याविशेषान्वितः सेनासमूहः। अस्याम् २१८७० रथाः, २१८७० गजाः, ६५६१० अश्वाः, १०९३५० पदातयः च, समुदायेन तु २१८७००। ‘अक्षोयिण्यामित्यधिकैः सप्तत्या चाष्टभिः शतैः । संयुक्तानि सहस्राणि गजानामेकविंशतिः॥ एवमेव रथानां तु सङ्ख्यानं कीर्तितं बुधैः। पञ्चषष्टिः सहस्राणि षट् शतानि दशैव तु ॥ सङ्ख्यातास्तुरगास्तज्ज्ञैर्विना रथ्यतुरङ्गमैः। नॄणां शतसहस्रं तु सहस्राणि नवैव तु ॥ शतानि त्रीणि चान्यानि पञ्चाशच्च पदातयः’ । ‘अक्षौहिण्य इति प्रोक्तं यत्त्वया सूतनन्दन’  महाभा०१।
अक्ष्णम्	(न) अश्नुते व्याप्नोति । अशू(व्याप्तौ)+क्स्नः। ‘कृत्यशुभ्यां क्स्नः’ उ०३.१७। १.काल:। (वि) २.अखण्ड:,व्यापकः। ‘अक्ष्णया दक्षिणेंऽसे’ श्रुतिः।
अखण्डः	(वि) खण्ड्यते । खडि(भेदने)+घञ् । ‘अकर्तरि०’ ३.३.१९। न खण्ड:। १. सम्पूर्ण: ,समग्र:। ‘समग्रं सकलं पूर्णमखण्डम्’ अमरः। ‘अखण्डं पुण्यानां फलमिव च तद्रूपमनघम्’ शाकु०२.१०। (क्रि.वि) २.निरन्तरम्, अविरामम् । ‘अखण्डमाखण्डलतुल्यधामभि:’ किरा०१.२२। 
अखण्डितः	(वि) न खण्डितः। १.परिपूर्णः। २.विघ्नरहितः, निरन्तरायः। ‘अखण्डितं प्रेम लभस्व पत्यु:’ कुमा०७.२८।
